Name,Hash,Meter,BPM,Total stream,Stream density
ECS11 - Lower/[13] [134] March of the ants,7c7fa4d0a33a991c00468c1cdf0b0e15171b4f04,13,134.072,100.0,0.9900990099009901
ECS11 - Lower/[13] [165] P.L.U.C.K. (Medium),1c5b854d739e46824c40d1906a645a1350a8005a,13,165.0,67.0,0.6504854368932039
ECS11 - Lower/[13] [145] Sa'eed,6e822840e3ee650de344627e8595a2fe40120de1,13,145.0,151.0,0.6863636363636364
ECS11 - Lower/[13] [140] Set Me On Fire (Novice),627152c3474c30ab4b50d83f34111b7a9c3879e5,13,140.0,132.0,0.7857142857142857
ECS11 - Lower/[13] [175] Timeleap,8094642e01c66b8bd3bc21ec38e8e5b058e55332,13,162.349,83.0,0.6014492753623188
ECS11 - Lower/[13] [162] Uh...Man,50252ada43cdbf81601faa2ae41de6e4bd89c1c6,13,162.0,90.0,0.6338028169014085
ECS11 - Lower/[14] [174] Black Church,3f9eb3277f0db66cef6a6da92be75a1597b75ba4,14,174.002,94.0,0.7121212121212122
ECS11 - Lower/[14] [135] Disaster Level- PHOENIX MAN,0f7933ccab37fe7a6ceffe6e420e2cb1ac9f2142,14,135.0,542.0,0.8041543026706232
ECS11 - Lower/[14] [158] Full Circle,bf022e0dc15053c1d54e3057dc2882209f7bb947,14,158.0,165.0,0.6818181818181818
ECS11 - Lower/[14] [158] Granblaze,6c66b32c0c4608244b1e7d1127c4229a1f59547b,14,158.0,120.0,0.7547169811320755
ECS11 - Lower/[14] [175] kagetsu,a69a47145f46c5069c9e03dd956aa3771274f3cf,14,175.0,108.0,0.5654450261780105
ECS11 - Lower/[14] [160] Katamari on the Rocks,185e8ab1050a2106259b8cdcb2d80929ced0ae09,14,160.0,144.0,0.6956521739130435
ECS11 - Lower/[14] [145] Mala,22574c7866f7982fedc61fe39124182498efc848,14,145.0,209.0,0.9047619047619048
ECS11 - Lower/[14] [165] Mezame (Hyphen Bootleg),fa05b5eebf0a49b293c70796ba85724e7d25259f,14,165.0,125.0,0.8223684210526315
ECS11 - Lower/[14] [147] Moscow 3980,7cdedf9c7546b08f0f8870ae1b8737e34570892a,14,147.0,249.0,0.9054545454545454
ECS11 - Lower/[14] [180] Vertex ALPHA (Hard),b66a4fbca1a8fcb8554147e486b524debedc9542,14,180.011,74.0,0.5362318840579711
ECS11 - Lower/[14] [180] Way Away,23ba554454b3cd7296fcf7424fd1ceca6d472fda,14,179.75,94.0,0.6666666666666666
ECS11 - Lower/[15] [180] A Town With An Ocean View (el Poco Maro Remix),865838f60f10eb68c734e927fea11a4f6e4c27e8,15,180.0,90.0,0.6976744186046512
ECS11 - Lower/[15] [160] Battle Train,ec221032817f05a60c679bfd7a2d595f3909c184,15,160.0,162.0,0.84375
ECS11 - Lower/[15] [190] Dawn Of Victory,e9642fccdca6531329a3df472cf7299f618859ee,15,190.0,126.0,0.6237623762376238
ECS11 - Lower/[15] [174] Dimension Ninja,6e66fe87cd5502d7d086dc0c1684b97a33d9b5f7,15,174.0,100.0,0.4784688995215311
ECS11 - Lower/[15] [180] Epimedium,6046bb9588d9dc9f21182cb17bbc5ce61be2561b,15,180.0,94.0,0.6911764705882353
ECS11 - Lower/[15] [140] Firing Up,7904640fde7409430e550387b603dc7707274da4,15,140.0,762.0,0.957286432160804
ECS11 - Lower/[15] [155] G e n g a o z o -Noize of Nocent-,7f256e1af8256fb56c436b3e35bac6225ce5bf7a,15,155.0,269.0,0.9340277777777778
ECS11 - Lower/[15] [168] Ice Angel,37ac0c3b5ba1422b5c7c8d01a72813ec5ddb9143,15,168.0,193.0,0.7782258064516129
ECS11 - Lower/[15] [159] REASON for RED (Hard),47b1be3022f99c12b1915b0b4d22f2f62579e96a,15,159.0,145.0,0.9415584415584416
ECS11 - Lower/[15] [174] Salt in the Wounds,e8351b55cfa2b33e6fb142062a5dd330ce46cd0d,15,174.0,141.0,0.6588785046728972
ECS11 - Lower/[15] [190] Unreliable Narrator,8dafaf98dd94be99eef3d38e776c3a650105bc28,15,190.0,68.0,0.8607594936708861
ECS11 - Lower/[16] [174] Crush,94cb398658d1deba015ef1e08eefb28b40b7ebf4,16,174.0,120.0,1.0
ECS11 - Lower/[16] [184] Cybernecia Catharsis,c21a9cc5954e1cc635a673edccdb451d556edf5c,16,184.0,137.0,0.7784090909090909
ECS11 - Lower/[16] [160] Disaster Level- WOLF,a9c3426080eeb98acea455e570168fde678ef4ae,16,160.0,545.0,0.7374830852503383
ECS11 - Lower/[16] [165] Eastern Dream,b182cb74f17f5bd05594001bb83f32a12aa8ca0d,16,164.978,321.0,0.8381201044386423
ECS11 - Lower/[16] [162] Entity,4255bd402abbc8d8582f5a4b09741995113aacf2,16,162.0,291.0,0.9238095238095239
ECS11 - Lower/[16] [186] Fly Away,4d2e7ac78b92c2f4e2bf8ad11632950f920fa2ad,16,186.0,134.0,0.8375
ECS11 - Lower/[16] [200] Ground Shake,96ce9e645f3155c758d04da2565a7a811ccb7c16,16,200.0,94.0,0.6438356164383562
ECS11 - Lower/[16] [200] Heaven's Fall,d9033ed8e06701cfc6072da4107c4d145d883dd3,16,200.0,122.0,0.6130653266331658
ECS11 - Lower/[16] [173] Just One Second,d3a202f799490ff3bc77adde4bd1e15c133826df,16,173.0,201.0,0.9013452914798207
ECS11 - Lower/[16] [192] Salvation,a695bbf1b02af46c222b693aaada1a76f5911ef3,16,192.0,130.0,0.6372549019607843
ECS11 - Lower/[16] [192] Say Hello to HOLLOWood feat. Nene Akagawa,6a17960b1dd9d288fa53a4d7e167917141d6da4e,16,192.0,121.0,0.6019900497512438
ECS11 - Lower/[17] [185] Asereje,85697f6116123d83ce2a9110a0e0e9959cd33ada,17,185.0,206.0,0.9809523809523809
ECS11 - Lower/[17] [179] Bio Tunnel Magnetic Transport,cc4f694277b8654c880bed77e8a7c2e0c62c7056,17,179.0,336.0,0.7636363636363637
ECS11 - Lower/[17] [191] Difficulty-G,9362d848379987a11c55746acf28ff20160811de,17,191.476,138.0,0.8263473053892215
ECS11 - Lower/[17] [190] La Morale De La Fable,9de0799f76ed22c45d1e8e2d6220f679037da6d1,17,190.0,206.0,0.7803030303030303
ECS11 - Lower/[17] [179] Lift Off,9a33f4677ef9a12789740a06244717df821e7dc4,17,179.0,274.0,0.9383561643835616
ECS11 - Lower/[17] [204] New Odyssey,307b920c02c8e253a9f6db95d32fefaef9ca77c0,17,204.0,162.0,0.7788461538461539
ECS11 - Lower/[17] [210] Outbreak (P*Light & DJ Myosuke Remix),b0705faabfad092f35ec874690b183c6657a5716,17,210.0,117.0,0.612565445026178
ECS11 - Lower/[17] [180] Signal (Girl's Vocal Mix),9ea158b684ec8fbdf19a24861a488ade9f8426ac,17,180.0,250.0,0.8620689655172413
ECS11 - Lower/[17] [196] The Dream,3bb0e0042414f72bb2847ba3b69af6088fafbcfe,17,185.722,676.0,0.6525096525096525
ECS11 - Lower/[17] [210] Unsainted,21af063c3ccee3ea131a4489ad17d203d12f8a2d,17,210.0,120.0,0.7692307692307693
ECS11 - Lower/[17] [208] Yui & I,02317b8dbf77f6fc7899295fe3c7db1fd773a003,17,208.002,164.0,0.6188679245283019
ECS11 - Lower Marathon/Return Of The Chepers,a90bed802350af9dd0b9fb37e2967d258ff33320,17,161.457,1959.0,0.7956945572705117
ECS11 - Mid/[18] [212] APHONIA,68a9b9d9c2a9f3dc33393eff084a80b28dbb955a,18,212.0,160.0,0.8163265306122449
ECS11 - Mid/[18] [185] Doomsday,dedebd1d95abb1fe34e7f020962a481cafaac76d,18,185.0,339.0,0.952247191011236
ECS11 - Mid/[18] [220] Energy Bomb,213d703e20d173f04b8e9399bc2ff3b9f53e38cf,18,220.0,105.0,0.660377358490566
ECS11 - Mid/[18] [187] Happy Satanic Symbols,678d0d980c20e4938ff259b46ae8b27c61295361,18,187.0,325.0,0.9938837920489296
ECS11 - Mid/[18] [213] Hunter's Anthem,5ca8eacea34b595b53101055371f138cb130b99b,18,212.5,166.0,0.751131221719457
ECS11 - Mid/[18] [190] Infinity Engine,e068fff8c764b9c473dd75cbab3bddbf37f821b6,18,190.0,333.0,0.9148351648351648
ECS11 - Mid/[18] [220] Lapfoxed Forever,64b982c18fab6ecab94d54d6b2388e1c45953a44,18,220.0,139.0,0.6150442477876106
ECS11 - Mid/[18] [183] MAGNUM PERARDUA,5613cc804a1f007d2ca17d0f3981ff944b0fb37d,18,182.5,826.0,0.9137168141592921
ECS11 - Mid/[18] [220] Muzik Overload (Hard),8a7e12014af6413323bc7cad3ff3576e5f9f1c23,18,220.0,99.0,0.7071428571428572
ECS11 - Mid/[18] [200] Once In A Lifetime,d6433ac218e0aa97fa04ecc7746650c324fc6679,18,200.0,291.0,0.8220338983050848
ECS11 - Mid/[18] [215] Opera Prima,e3d5ff6809322727f5d4e1b5231cf46ab4d7b0b0,18,211.915,156.0,0.7536231884057971
ECS11 - Mid/[18] [195] Pacific Girls,518c97ea3f0841d5cf3f4a26a5929eb3644f1b5a,18,195.0,212.0,0.8833333333333333
ECS11 - Mid/[18] [201] raveland revisited,13004a401485ff0774a282b60cdd1fba334c9e51,18,201.0,218.0,0.8515625
ECS11 - Mid/[18] [197] Silver Screen,a8926ec519f29d82c1c39cdc24f8e0cbe36ccbfc,18,197.0,234.0,0.9034749034749034
ECS11 - Mid/[18] [203] SRPX-0004 (Part 2),a8a1ad37a8e498e1b10505ca387b1c335cf42b68,18,203.003,321.0,0.8045112781954887
ECS11 - Mid/[18] [183] Trails of Cold Stream FC (Part 1),873e650a60139c13580e4ed5d35e66473dcc4848,18,183.0,485.0,0.9758551307847082
ECS11 - Mid/[19] [214] Country Road,29ca5ead9a92a52e467f2b257eb8b378bb67eda4,19,212.949,222.0,0.9652173913043478
ECS11 - Mid/[19] [207] Digital Messias,278152f9fd3fab112ef6fc279923189734301a39,19,207.0,322.0,0.9173789173789174
ECS11 - Mid/[19] [210] Dodgeball,281201f2c7376329a249337c90ae1f1f3db86c0a,19,210.0,183.0,0.8883495145631068
ECS11 - Mid/[19] [232] Dragon Dive (Medium),d5bf765d52d7eec96f9821abe4e7cc4ea3c9c1a9,19,232.031,90.0,0.5389221556886228
ECS11 - Mid/[19] [236] EgO,405db96ddd14ac9144eec62bdd1c7223711e528c,19,236.0,79.0,0.7053571428571429
ECS11 - Mid/[19] [201] goretrance 3,74aeaa43e86d79d2454b247cce5dc6ed465cc0c0,19,201.0,456.0,0.8786127167630058
ECS11 - Mid/[19] [220] Highscore,2df4c10cf8fa7dede49b1ee77d0cfc6477db46f3,19,220.0,173.0,0.9611111111111111
ECS11 - Mid/[19] [210] incessant smiles,ab30409ec2e5c07040eae37e24374be837af48c8,19,210.0,246.0,0.8880866425992779
ECS11 - Mid/[19] [220] katagiri catchball,b6b1dcd498916dbde8e60f7570f10c348abc0fc7,19,220.0,167.0,0.8391959798994975
ECS11 - Mid/[19] [195] LITHA,40be74626da984d8dd6fdff7289cce389edf507b,19,195.0,392.0,0.9289099526066351
ECS11 - Mid/[19] [230] lovism,7f3112cf25d03aa8e70409a0e62eb72623a580d9,19,230.0,100.0,0.7407407407407407
ECS11 - Mid/[19] [190] Remembrance,63d71e0f8b4ad1baa567d7d738541f9f95947154,19,190.0,796.0,0.8586839266450917
ECS11 - Mid/[19] [197] Ride the Centaurus,49e3c14e7e229beef1b1c8b2786deee891ff8592,19,197.0,402.0,0.919908466819222
ECS11 - Mid/[19] [200] Trails of Cold Stream SC (Part 3),1ca0a64572220cda1d7c522b29547c8e04cb77c3,19,200.0,406.0,0.8982300884955752
ECS11 - Mid/[19] [225] Vicodin Beach Party,a0916315538c0bd45ece78e5aed54d960f6f4a9a,19,225.0,127.0,0.79375
ECS11 - Mid/[20] [243] Bison Charge,b3769efb58ce958723127795f9547aca3f1fe83f,20,243.0,73.0,0.73
ECS11 - Mid/[20] [226] Black night,d6d277985c05e8fbb3c8e2e332d2d205afbf726a,20,223.221,208.0,0.832
ECS11 - Mid/[20] [202] Blue Dragon Exclusive Mix Side A,9c59c71c9185198f6a22e6e23ab679ab599bdb87,20,202.0,762.0,0.8619909502262444
ECS11 - Mid/[20] [238] Cerenkov Radiation,e2c5a87da98f655c8cdc7be961612d794a4cb1e5,20,237.5,73.0,0.9605263157894737
ECS11 - Mid/[20] [204] Dernier Voyage 2020 Reduxx,2ba8d78ff94b814e4e109c4950138ce3ceefcf26,20,203.013,526.0,0.9563636363636364
ECS11 - Mid/[20] [240] Ernst (Ys vs. Sora no Kiseki) (Medium),b250102998286ad4640dfebff1b53d3e6b04c68b,20,240.0,107.0,0.6079545454545454
ECS11 - Mid/[20] [230] Extermination,9b1c418d5c3279df04a8f399a7589a845815c37a,20,230.0,137.0,0.9072847682119205
ECS11 - Mid/[20] [215] Flamethrower Jambon Beurre,6236cc0bff53098f6fbe3fce5c7fbf50124aa32e,20,215.0,321.0,0.9093484419263456
ECS11 - Mid/[20] [236] Glorious Crown,8001b4eb28a400a156be717c58495e2c634efc83,20,235.794,142.0,0.6995073891625616
ECS11 - Mid/[20] [208] Guilty Surfacing,1a9d5ca5d3048f8500b23670fe38f335dbf43263,20,208.0,391.0,0.9050925925925926
ECS11 - Mid/[20] [212] Life Burst,b966fc28e7ee9454f7d051b8b8bc14f226e34775,20,212.0,370.0,0.9273182957393483
ECS11 - Mid/[20] [219] Mercury in Retrogade,72cb155e1a7b8dbbc87a04e9c83c39b96c853bb8,20,219.0,267.0,0.9143835616438356
ECS11 - Mid/[20] [207] Rasta Rebel/Dynamic Pulse,e9bba474c089da1af316a17d3403f486a8070690,20,207.0,548.0,0.8782051282051282
ECS11 - Mid/[20] [240] Reboot,c209b362231119c71b58288619a1a9db83c7a5ac,20,240.0,79.0,0.6583333333333333
ECS11 - Mid/[20] [206] Space Box,3060b0a7958fe7f70691dbec26b714e8289cf2dc,20,206.0,571.0,0.8497023809523809
ECS11 - Mid/[20] [224] Spiral of Erebos,8f5e36a17ac5048ee5a324a89985fdf43081ea66,20,224.0,164.0,0.9879518072289156
ECS11 - Mid/[20] [220] Unleash,ba8db636efdcf6ba999443980e912edf1e260b74,20,220.0,239.0,0.9018867924528302
ECS11 - Mid/[21] [250] Call My Life,fca7eaeb9f0b3210534f2196a8fcbded1c5d2ac1,21,250.0,96.0,0.631578947368421
ECS11 - Mid/[21] [240] Call of the Hound,7bb96b62b7e15ffe85ad71ad5eec53602c227b3d,21,240.0,113.0,0.875968992248062
ECS11 - Mid/[21] [226] Dino 2.0,370d7ac6001a4f43c1380101e2aa06a9c9d81a1a,21,226.0,266.0,0.8444444444444444
ECS11 - Mid/[21] [240] End Boss,5b781dc41429fc7a90e94d32db91397f513899f0,21,240.0,168.0,0.875
ECS11 - Mid/[21] [213] Go 2 Fast,ba0932957cee6591a4dd809eff681dce78ec0875,21,213.0,659.0,0.8536269430051814
ECS11 - Mid/[21] [210] HAUNT Sampler Mix,91c98071b021156de46e656bfaf518b1a97282f3,21,210.0,610.0,0.9428129829984544
ECS11 - Mid/[21] [230] Lifestyles Transformed,af14aa6c7ba3eefc59bab3a531587bb319835533,21,230.0,486.0,0.7012987012987013
ECS11 - Mid/[21] [230] NIGHTMARE CITY,5815d5bd3e5341e2ad945cd0cba2fec42a4cd6dd,21,230.0,250.0,0.7530120481927711
ECS11 - Mid/[21] [240] Punch Buggy Slug Bug,e474d2e12021dda3102414d2670f4d2f46b426c1,21,240.0,146.0,0.73
ECS11 - Mid/[21] [257] QZKago Requiem,99c3795c7d02fec5294687619540cee6f34b03b2,21,257.0,69.0,0.5476190476190477
ECS11 - Mid/[21] [219] The Bell,26d4850888c55c684c1cc38d08cfd5d894ad2110,21,219.0,365.0,0.9505208333333334
ECS11 - Mid/[21] [252] The Island (Medium),8dea7dd8bdd73c56316fc2c1051f63c8ff5e6b29,21,252.0,103.0,0.49047619047619045
ECS11 - Mid/[21] [230] Yuugure Meme Diary,7f3315d7b078307ab52d20537518b9d184418af3,21,230.0,184.0,0.8803827751196173
ECS11 - Mid/[22] [254] Blaze at My Feet,0fab4b0b281ab43f8fb46ee979934f7c09b7fef4,22,254.0,155.0,0.62
ECS11 - Mid/[22] [240] cafe de kemomimi loli,7d9287797513059e9a2dc1f027fa926e12051005,22,240.0,198.0,0.9339622641509434
ECS11 - Mid/[22] [240] Confinement,fed8a94e15cc1b0773ed03a098b63f3a4cdb9185,22,240.0,178.0,0.8240740740740741
ECS11 - Mid/[22] [260] Cutening,7648c63c8f76d15ea9908d9492b5289243f3c5d1,22,260.0,107.0,0.5691489361702128
ECS11 - Mid/[22] [260] Exitium,aed4897e02d86bafb0c2ef52e4eb23e5ad8c4a93,22,260.0,84.0,0.6086956521739131
ECS11 - Mid/[22] [244] lolivision,6fcc55b96e0661ccefc7255c9945f9b777e5e860,22,244.0,141.0,0.94
ECS11 - Mid/[22] [264] MeteorGlow Aftermath,ebef3ac09c4fba0427b562dfbcf73bb16c395760,22,264.0,45.0,0.9
ECS11 - Mid/[22] [225] Portal Of I (Part 3),460076e787c2846ad74aa16abfaf0a0f55c02cc4,22,223.186,458.0,0.9423868312757202
ECS11 - Mid/[22] [220] Reflection (Continuous Mix),a2e9568b5b89fb9dc8652bdcd8075825a9d9cc99,22,221.238,1038.0,0.7494584837545126
ECS11 - Mid/[22] [228] Soul Shredder,1f2d6567f4afef16e5c9ae0d9aa77a3819b88e96,22,228.0,346.0,0.8693467336683417
ECS11 - Mid/[22] [250] The Blast Roundup,65f050a2ecdea6ba0d624aa1bfff1f54131fe374,22,250.0,154.0,0.77
ECS11 - Mid/[22] [250] The Deceit,f3fb824659bda44895dd9363372549b5fffdbc04,22,250.001,132.0,0.624113475177305
ECS11 - Mid/[22] [236] The End of -SAGA-,7b9f935d561c10613d6eb7aaca79410f97a59c38,22,236.0,170.0,0.9883720930232558
ECS11 - Mid/[22] [236] The Merciless Savior,22f09e2a6fa45849378e50c496782ac9adc7e6c6,22,236.0,260.0,0.7624633431085044
ECS11 - Mid/[22] [220] Winter Solstice,108a4d6e55b78c17e15042b704ebdfef1f23a3ab,22,220.0,504.0,0.9147005444646098
ECS11 - Mid/[22] [235] ZiRNiTRA,b1d55a1363f410066ca5d0f868309fa962f20d63,22,233.779,232.0,0.8787878787878788
ECS11 - Mid Marathon/Let's Go Ballistic,8d8c7b9de2118a7ca01c0fbc3e28f300516ca65c,22,212.0,2451.0,0.7942320155541154
ECS11 - Speed/[23] [270] A Lasting Promise,45b5071b3ef3e6695dccb7b29b87ea35479e1893,23,270.0,91.0,0.7459016393442623
ECS11 - Speed/[23] [268] Astral tale,0d358c26f71ea46a410d88fa4bf2827f83f4bcfa,23,268.0,93.0,0.7265625
ECS11 - Speed/[23] [260] Black Lamp (Restep),425309c61493697524456aa061e041f96f7aa2dd,23,260.0,101.0,0.8416666666666667
ECS11 - Speed/[23] [248] Calm Passion,5d4a78c83f4c8face9c0ce858b4da5cabedc0836,23,248.0,156.0,0.975
ECS11 - Speed/[23] [270] Concept HMI (Hard),71bc002e8258b442f39dc618b366203d8a51f258,23,270.0,100.0,0.6097560975609756
ECS11 - Speed/[23] [240] Eljektronnyi Mir,33e367f0698375174c4be7cbd863fef7989e5bfb,23,240.003,504.0,0.802547770700637
ECS11 - Speed/[23] [292] Inferno,ff3455f1a79710b88da27b30362afa8145bf6fee,23,292.425,55.5,0.5285714285714286
ECS11 - Speed/[23] [250] Intersect Thunderbolt,7ac46d2de805e18f932dc293b4f1f86d9d005f48,23,250.0,120.0,0.9375
ECS11 - Speed/[23] [260] kuu,05d34cb746bff02281eedcad6dd188ac7c15c8af,23,260.0,153.0,0.6681222707423581
ECS11 - Speed/[23] [285] Love This Feelin',bc0656c9b5537c54acf4d87d4034d0bc765d065c,23,285.284,42.0,0.7368421052631579
ECS11 - Speed/[23] [240] Magic Dragon,7ab461f0ffbe583b11ec2510df852fa48feb1790,23,240.0,283.0,0.9278688524590164
ECS11 - Speed/[23] [250] risk union,df4ce9a18cc316572baead4ec35f4d9bf83f2de1,23,250.0,189.0,0.8590909090909091
ECS11 - Speed/[23] [282] Soapy Bubble,d9e4186c4af38db1e9634c9edd7575f32d919ba3,23,282.0,51.0,0.504950495049505
ECS11 - Speed/[23] [270] The Fires of Ancient Cosmic Destiny (Part 1),065a2cb4a23e4596d81fcaf5156b269008a0729b,23,270.0,138.0,0.6571428571428571
ECS11 - Speed/[23] [290] The Steel Monster Above The City,55b79fda2167529801a6bf520576798ac45f6fa3,23,290.13,24.0,0.23529411764705882
ECS11 - Speed/[23] [256] Tin Ore (Hard),09d2861333fc6a8fb5df3c730c33e261c9e34f49,23,256.5,126.0,0.9130434782608695
ECS11 - Speed/[24] [243] Crisis City,59ae4c843df16c8df1a0fdf2abe71adb407cf987,24,243.0,391.5,0.9595588235294118
ECS11 - Speed/[24] [288] Digital Kiss,4a1de9a27ee262c46c75c846a798bd9474691a3a,24,288.0,64.0,0.6153846153846154
ECS11 - Speed/[24] [246] For Creatures Such As We,0f19dea4365f2f466e1f9e3002d1a3ed393a9d43,24,246.0,410.0,0.9382151029748284
ECS11 - Speed/[24] [240] Funky Fresh Blitz,3120b318c4db0fd933c2ba708ef7276be06eb4b8,24,240.0,556.0,0.8373493975903614
ECS11 - Speed/[24] [272] Gens D'Armes (Medium),425752b06ae02988a40c3fc58f916346081996e6,24,272.0,112.0,0.6871165644171779
ECS11 - Speed/[24] [250] Glessing Way,a928249a667642491f860e3a18e7c3b1f55b2a1c,24,250.0,224.0,0.9655172413793104
ECS11 - Speed/[24] [258] Golden Love,5dea59d101968ae71f9e19f969aa8a5b33e048b5,24,258.0,235.5,0.7548076923076923
ECS11 - Speed/[24] [280] iLLness LiLin,999a2bb4aa4988a841cd589679e1b3e085bd2239,24,280.0,77.0,0.616
ECS11 - Speed/[24] [291] Mongolian Grill,64bc4c9cf8771d399206ee814c23a1b70fe5ac5c,24,290.96,69.0,0.6388888888888888
ECS11 - Speed/[24] [280] Never Ending Story (Hard),4a069d4ccc280b075d74b10f4cb13e0d28b9bac8,24,280.0,64.0,0.6666666666666666
ECS11 - Speed/[24] [250] Never to Fade Away,531bb5bc7b1a540e9d774042cf135456a633d51b,24,250.0,248.0,0.9323308270676691
ECS11 - Speed/[24] [277] Rocky Buinne,65009d3a033c6be3d2264af2dcdb936dfe769bcf,24,277.016,103.0,0.7006802721088435
ECS11 - Speed/[24] [260] Shock!! (Restep),b7614d9f400d3961631ff898c9ff85cd3334ccab,24,260.0,176.0,0.9777777777777777
ECS11 - Speed/[24] [290] The Only Thing I Know for Real,511a2982d2ebb5b7e469df3ee2c9c4eb053b668c,24,290.0,34.0,0.265625
ECS11 - Speed/[24] [300] The World Ends Now,d46d1dc2206cd7679cd556ac599d38c8cc566d71,24,299.998,45.0,0.46153846153846156
ECS11 - Speed/[24] [300] Toho Mathematics (Restep),77df40c4672e17f887bb23c6f2e446802dbd598c,24,300.0,64.0,0.4383561643835616
ECS11 - Speed/[24] [266] Trojans,8a86e472d2fb7e7307560306379289ca7e7d7247,24,266.0,158.0,0.6220472440944882
ECS11 - Speed/[24] [270] Vacant Interference,9cf5386b59d70d908165298571fab068df648159,24,270.0,134.0,0.7015706806282722
ECS11 - Speed/[24] [263] You Say Run,cfef3d37518c96ee41d76141306908e182d2ce50,24,262.521,168.0,0.7887323943661971
ECS11 - Speed/[25] [278] Battle Theme,08489d08894e3c2ac98fcf100645df02850b2925,25,277.5,90.0,0.8823529411764706
ECS11 - Speed/[25] [268] Belief,9ae5a9428dd0410e7112d0c0fa60b42fca26e8b8,25,268.0,145.0,0.9477124183006536
ECS11 - Speed/[25] [290] Beyond the Power,b1c6ef167356372fce86174d641275b1d40b577d,25,290.0,86.0,0.6615384615384615
ECS11 - Speed/[25] [294] Blue Planet,d4539a3228303af10353ad6125d988bdee0aa6d5,25,294.078,62.0,0.543859649122807
ECS11 - Speed/[25] [255] Call of The Hound,eb004577f8968c26b486ca2ab3c4b8377db8af1b,25,255.0,308.0,0.9085545722713865
ECS11 - Speed/[25] [252] EUROBEAT HOLIC EX,131e558ba1fe92cf143e0ab41e24ddd97228a2ea,25,252.0,565.5,0.860730593607306
ECS11 - Speed/[25] [280] Fateful Confrontation (Restep),1fd5dc9fa09efd5e3b83620e6aa47059e438ded5,25,280.0,90.0,0.8490566037735849
ECS11 - Speed/[25] [264] Hold Your Colour,2888da844ffc3dadd0bf2a77a2521a1947ac12c5,25,264.0,246.0,0.8913043478260869
ECS11 - Speed/[25] [310] Holic,fe1e176b5c52721f839e545cc8a7a9d959378730,25,310.062,61.0,0.61
ECS11 - Speed/[25] [300] Indignant Divinity (Hard),135349e03ee2dd76a620f40efdf38e0141b4527d,25,300.0,74.0,0.7254901960784313
ECS11 - Speed/[25] [250] Life Burst (Liquid E.T. Remix),2e1d1e4ac8673b22b07252eb7bdd7d2d7c7f28c6,25,250.0,370.0,0.9273182957393483
ECS11 - Speed/[25] [300] Neverland,7b6968dc707fae6be5a20f1c28b4aaed97fbff89,25,300.0,108.0,0.5806451612903226
ECS11 - Speed/[25] [280] Quantum Sea Lindwurm,cd8e3654dff78d4777a4c00fda1bc91e3e539659,25,280.0,97.0,0.8584070796460177
ECS11 - Speed/[25] [290] Revived,58a9417f058ba62c195f269c3b5aa6e862840074,25,290.0,149.0,0.6131687242798354
ECS11 - Speed/[25] [310] SAtAN,ed35f1364797bd5f3053d2fd6ae2e95e2bde841c,25,310.0,58.0,0.5225225225225225
ECS11 - Speed/[25] [270] The end,7805d3b76e6e93e4bcdf5fbceba8ff3f98df0d84,25,270.0,244.0,0.7770700636942676
ECS11 - Speed/[25] [266] The Strongest Foe,16999d80269cea44716b5ceb825eff3cf15899c6,25,266.0,215.0,0.8143939393939394
ECS11 - Speed/[25] [270] The Violation,774cc17fe3cd8973b5d5af885f2c1f88112287d5,25,270.0,212.0,0.7571428571428571
ECS11 - Speed/[26] [305] Almost There (Hard),61779b27299ae082d86e912dba77c7f443d9bf0c,26,305.0,72.0,0.5217391304347826
ECS11 - Speed/[26] [266] Astral Traveller,ec1a07f81bd0a8843b04bcd36dd41804b7aaa227,26,265.5,445.5,0.928125
ECS11 - Speed/[26] [292] Crystallized Silver,e718040dfd251ec6d6047a17f13825ab15088996,26,292.0,115.0,0.8041958041958042
ECS11 - Speed/[26] [296] Disconnected -Trance Mix- (Restep),324f32014994e13ee060eb5feb30c2eacede422c,26,296.0,72.0,0.9
ECS11 - Speed/[26] [300] Don't Speak,72a3c112fa7ae2bf34a27ac0304887d27e78595d,26,300.0,73.0,0.6083333333333333
ECS11 - Speed/[26] [280] Exceed!,3934b276493e122bf49e7ee7feb945335a4209b4,26,280.0,185.0,0.7312252964426877
ECS11 - Speed/[26] [310] Her Kingdom come,4df9c56f5fc6792fdd8248bc7f93c022813d1665,26,310.0,89.0,0.6013513513513513
ECS11 - Speed/[26] [300] Icefield White Knight,6ace1cd9151c375b366f3258fa59781d2e1a0570,26,300.0,80.0,0.8333333333333334
ECS11 - Speed/[26] [280] Maggie's Quest,9a43f9aba9d7154ef395141d194fd411a8c9198e,26,280.0,128.0,1.0
ECS11 - Speed/[26] [290] Monstrum Spectrum,a0c0f8d790ecf35de5ad67cfc3ed3b4a92b75c10,26,290.0,100.0,0.9803921568627451
ECS11 - Speed/[26] [260] Return to Oblivion (Hard),eb1602b44b82aafb71b00cdc1b2b8cdc9b382ae1,26,260.0,477.0,0.950199203187251
ECS11 - Speed/[26] [276] Reunion (Restep),d6c174fb9a4a376471b26d765217f9cea0d6ac6d,26,276.0,181.5,1.0
ECS11 - Speed/[26] [274] Songs From The Cell,cf1c1f4616a1d35d4b3451a18b172f8b0a8e5873,26,274.0,213.0,0.9260869565217391
ECS11 - Speed/[26] [310] The Battle of Stomperz,d7508bf0a53adc5d1dc214a0342fce4b76e8b92d,26,310.0,49.0,0.5632183908045977
